dataset,size,implementation,dims,k,resolution,tables,time,purity,classpurity,clusters,ari,ri,avgsilh,seed
Human_M1_10xV3-D2,33824,seurat,10,30,0.9,20,116.553053323,0.9577518921475875,0.9933774834437086,1,0.33703845752008726,0.8459240468725399,0.3410594307595215,3
Human_M1_10xV3-D2,33824,seurat,10,30,1.0,20,116.636263583,0.9549136707663197,0.9939392147587511,1,0.3329068376995081,0.8452585078880926,0.3389820675428331,1
Human_M1_10xV3-D2,33824,seurat,10,30,1.0,20,118.959090945,0.9529328287606433,0.9933774834437086,1,0.33593390158087183,0.8457218055226621,0.34546664105607133,2
Human_M1_10xV3-D2,33824,seurat,10,30,1.0,20,137.268493495,0.9578997161778618,0.9939392147587511,1,0.33659779187244177,0.845867238879591,0.3458514845637089,3
Human_M1_10xV3-D2,33824,seurat,10,30,1.1,20,117.623618628,0.957397114474929,0.9933774834437086,1,0.3341980575714925,0.8454513316457866,0.3459458750413724,1
Human_M1_10xV3-D2,33824,seurat,10,30,1.1,20,118.923510634,0.9540267265846736,0.9939392147587511,1,0.3306638667343039,0.844890034760233,0.33834285981945306,2
Human_M1_10xV3-D2,33824,seurat,10,30,1.1,20,129.59734199,0.9464877010406811,0.9933774834437086,1,0.3276258302779541,0.844274664077791,0.3316586325220501,3
Human_M1_10xV3-D2,33824,seurat,10,30,1.2,20,114.08883143,0.9549728003784295,0.9968661305581835,1,0.32983552220648,0.8446506037985997,0.3489941559787701,1
Human_M1_10xV3-D2,33824,seurat,10,30,1.2,20,120.1950219,0.9552388836329234,0.9968661305581835,1,0.3169355490410984,0.8424773619754753,0.34101169836632955,2
Human_M1_10xV3-D2,33824,seurat,20,10,0.05,40,105.467110428,0.875236518448439,0.9944713812677389,14,0.8768014005473672,0.9591924594592848,0.1529873228357109,
Human_M1_10xV3-D2,33824,seurat,20,10,0.05,40,104.770101667,0.8782816934720908,0.9974869914853358,14,0.8842058053951974,0.961488334521042,0.1519028798048027,1234
Human_M1_10xV3-D2,33824,seurat,20,10,0.05,40,108.904412807,0.8502246925260171,0.9974869914853358,15,0.7509854185569779,0.9227067808146203,0.1985741730909487,42
Human_M1_10xV3-D2,33824,seurat,20,10,0.08,40,109.989156346,0.9487346263008515,0.9944713812677389,18,0.7936242212704975,0.9380984392957147,0.26618100494186225,
Human_M1_10xV3-D2,33824,seurat,20,10,0.08,40,105.924327372,0.9106847209082308,0.9941166035950804,17,0.7657355762037266,0.929910016838452,0.2532550862711536,1234
Human_M1_10xV3-D2,33824,seurat,20,10,0.08,40,109.380497884,0.9136412015137181,0.9971322138126774,17,0.7782888191516378,0.9333131329156898,0.2517668813981314,42
Human_M1_10xV3-D2,33824,seurat,20,10,0.1,40,109.436755394,0.9551206244087039,0.9974869914853358,19,0.6305411252109232,0.9002185094667937,0.28134860237135534,
Human_M1_10xV3-D2,33824,seurat,20,10,0.1,40,109.608509532,0.9516911069063387,0.9971322138126774,18,0.627228669176298,0.8987344214109677,0.2633413938810596,1234
Human_M1_10xV3-D2,33824,seurat,20,10,0.1,40,117.777604235,0.9551206244087039,0.9971322138126774,19,0.6298298464955717,0.9000672895440343,0.2798722021253764,42
Human_M1_10xV3-D2,33824,seurat,20,10,0.2,40,110.480753443,0.950685903500473,0.9941166035950804,22,0.48471911626605807,0.8703931873232545,0.29058405183709907,
Human_M1_10xV3-D2,33824,seurat,20,10,0.2,40,112.445254784,0.948852885525071,0.9941166035950804,22,0.47209944904082696,0.8679224618220218,0.3012534162152515,1234
Human_M1_10xV3-D2,33824,seurat,20,10,0.2,40,120.072359533,0.9544110690633869,0.9941166035950804,22,0.4876650293861294,0.8712843971304676,0.29170738484945546,42
Human_M1_10xV3-D2,33824,seurat,20,10,0.3,40,110.999133364,0.9500650425733207,0.9941166035950804,23,0.4685197329879333,0.8674337889599513,0.3070463602502288,
Human_M1_10xV3-D2,33824,seurat,20,10,0.3,40,109.331939631,0.9569832071901608,0.9938505203405865,22,0.47730479586698266,0.870259279896392,0.3089264339553135,1234
Human_M1_10xV3-D2,33824,seurat,20,10,0.5,40,110.838519922,0.9542041154210028,0.9945009460737938,28,0.4206795182603511,0.8600737579806008,0.3034225366164824,
Human_M1_10xV3-D2,33824,seurat,20,10,0.5,40,106.40235948,0.9577814569536424,0.9941166035950804,30,0.3431902488226546,0.846591136516773,0.29012675494670553,1234
Human_M1_10xV3-D2,33824,seurat,20,10,0.8,40,111.52512407,0.9619205298013245,0.9938209555345316,40,0.2996148393681911,0.8401244796251486,0.27544207613589505,
Human_M1_10xV3-D2,33824,seurat,20,10,0.8,40,108.167539897,0.9562145222327342,0.9941166035950804,36,0.32243729506277247,0.8433521176565263,0.2812830471053605,1234
Human_M1_10xV3-D2,33824,seurat,20,10,0.9,40,106.565022339,0.9592005676442763,0.9931409649952696,1,0.29733142055472306,0.8394718371652123,0.273665535372056,1
Human_M1_10xV3-D2,33824,seurat,20,10,0.9,40,114.779807818,0.9592005676442763,0.9938505203405865,1,0.2815149907142462,0.8368703684921484,0.26941615652742085,2
Human_M1_10xV3-D2,33824,seurat,20,10,0.9,40,109.524011281,0.9575449385052034,0.9938505203405865,1,0.27649849701810125,0.8364804221352569,0.27525882327717177,3
Human_M1_10xV3-D2,33824,seurat,20,10,1.0,40,108.889544725,0.9593779564806055,0.9938209555345316,1,0.2757655113590811,0.8364039800272502,0.2682838446950902,1
Human_M1_10xV3-D2,33824,seurat,20,10,1.0,40,121.851648617,0.9691047776726585,0.9938209555345316,1,0.2739389192616627,0.8360967640796622,0.27526220280859887,2
Human_M1_10xV3-D2,33824,seurat,20,10,1.0,40,111.48104094,0.9620979186376537,0.9938505203405865,1,0.27395854438610534,0.8360650446082339,0.2661581955934593,3
Human_M1_10xV3-D2,33824,seurat,20,10,1.1,40,109.837651996,0.9702873699148533,0.9971322138126774,1,0.2754953928692228,0.8364509019084856,0.2728789942573338,1
Human_M1_10xV3-D2,33824,seurat,20,10,1.1,40,111.553180119,0.9627779091769157,0.9971322138126774,1,0.2674603695929297,0.8351143485546424,0.26945022444434424,2
Human_M1_10xV3-D2,33824,seurat,20,10,1.1,40,133.215548184,0.9673900189214759,0.9971322138126774,1,0.2602148979868887,0.8340637739273273,0.2704635292904623,3
Human_M1_10xV3-D2,33824,seurat,20,10,1.2,40,110.315898449,0.9640491958372753,0.9971322138126774,1,0.25546572523740824,0.8332442371188807,0.2640978456721784,1
Human_M1_10xV3-D2,33824,seurat,20,10,1.2,40,109.750324588,0.9636944181646169,0.9971322138126774,1,0.25371420314301774,0.8330014618368746,0.27261611356001997,2
Human_M1_10xV3-D2,33824,seurat,20,20,0.05,40,110.996022714,0.8191520813623463,0.9921948912015137,13,0.7311567264424178,0.916593277511166,0.18210956955927443,
Human_M1_10xV3-D2,33824,seurat,20,20,0.05,40,114.919757158,0.8191225165562914,0.9921948912015137,13,0.7305400304525339,0.9164302187292515,0.1821200550345194,1234
Human_M1_10xV3-D2,33824,seurat,20,20,0.05,40,114.825372172,0.8508455534531694,0.9922244560075686,12,0.8728292878156194,0.9577204025654059,0.13423120773560002,42
Human_M1_10xV3-D2,33824,seurat,20,20,0.08,40,114.614049258,0.901844843897824,0.9921948912015137,16,0.7671546396749603,0.9299843995583776,0.277631018895214,
Human_M1_10xV3-D2,33824,seurat,20,20,0.08,40,115.389266345,0.9198793755912961,0.9922244560075686,16,0.7811659616884009,0.9342764405360188,0.27710406924511566,1234
Human_M1_10xV3-D2,33824,seurat,20,20,0.08,40,117.966025866,0.9200567644276254,0.9921948912015137,16,0.7810264612480635,0.9342419536525937,0.2773711150672184,42
Human_M1_10xV3-D2,33824,seurat,20,20,0.1,40,115.281962526,0.8436021759697256,0.9921948912015137,15,0.7358520660676424,0.9183648774712342,0.21213803653401597,
Human_M1_10xV3-D2,33824,seurat,20,20,0.1,40,113.634572469,0.9198793755912961,0.9922244560075686,17,0.777367464549475,0.9332747737533178,0.26394452950758257,1234
Human_M1_10xV3-D2,33824,seurat,20,20,0.1,40,126.287987279,0.919672421948912,0.9921948912015137,17,0.7766312445373845,0.9330683034902243,0.26448603311474117,42
Human_M1_10xV3-D2,33824,seurat,20,20,0.2,40,115.176302423,0.953228476821192,0.9918401135288553,20,0.6259738361864416,0.8988097079540155,0.30969892519475295,
Human_M1_10xV3-D2,33824,seurat,20,20,0.2,40,116.621230072,0.9218602175969726,0.9921653263954588,19,0.6036382730846352,0.8939334703247143,0.30625353097345986,1234
Human_M1_10xV3-D2,33824,seurat,20,20,0.2,40,128.811037257,0.9503606906338694,0.9921948912015137,20,0.5831833081736223,0.8897915583885401,0.3174438217334446,42
Human_M1_10xV3-D2,33824,seurat,20,20,0.3,40,126.028303895,0.9533467360454115,0.9918401135288553,21,0.4754678321247778,0.8691115643878278,0.31690539271949114,
Human_M1_10xV3-D2,33824,seurat,20,20,0.3,40,137.027936067,0.9530510879848628,0.9922244560075686,21,0.482039589103824,0.8701749743524018,0.3108243314318118,1234
Human_M1_10xV3-D2,33824,seurat,20,20,0.5,40,126.199360601,0.95831362346263,0.9955357142857143,26,0.39341788087720814,0.8543620573752652,0.29003251693377646,
Human_M1_10xV3-D2,33824,seurat,20,20,0.5,40,114.721086647,0.9542632450331126,0.9950626773888364,25,0.4568367402070817,0.8668792453988096,0.31123053552940544,1234
Human_M1_10xV3-D2,33824,seurat,20,20,0.8,40,117.949130779,0.9524597918637654,0.9951218070009461,30,0.3339294498018655,0.8450768184620526,0.29358824678514994,
Human_M1_10xV3-D2,33824,seurat,20,20,0.8,40,115.492393094,0.9632805108798487,0.9955061494796594,29,0.37361417258310353,0.8521633022162708,0.2804907228079631,1234
Human_M1_10xV3-D2,33824,seurat,20,20,0.9,40,114.104564203,0.9622753074739829,0.995151371807001,1,0.3458631725869827,0.8475689577532723,0.2940907285245492,1
Human_M1_10xV3-D2,33824,seurat,20,20,0.9,40,126.882541052,0.9532876064333018,0.9950626773888364,1,0.31645297518827975,0.8423201299681566,0.27712458760824177,2
Human_M1_10xV3-D2,33824,seurat,20,20,0.9,40,117.130454747,0.9573084200567644,0.9950331125827815,1,0.36434820031337867,0.8506826388983486,0.2845604187771603,3
Human_M1_10xV3-D2,33824,seurat,20,20,1.0,40,112.990167839,0.955327578051088,0.9950626773888364,1,0.3236061997014772,0.8435994749896024,0.2770583270394263,1
Human_M1_10xV3-D2,33824,seurat,20,20,1.0,40,117.233045986,0.9616248817407758,0.9948261589403974,1,0.31791173386757937,0.8430490554492444,0.2665703013532674,2
Human_M1_10xV3-D2,33824,seurat,20,20,1.0,40,116.347530937,0.9619500946073793,0.9950035477767266,1,0.34451549304635376,0.8475403413496232,0.2708583693765053,3
Human_M1_10xV3-D2,33824,seurat,20,20,1.1,40,113.332256032,0.9573675496688742,0.9948852885525071,1,0.3113757330327723,0.8419483789517979,0.2671454911451525,1
Human_M1_10xV3-D2,33824,seurat,20,20,1.1,40,115.966116414,0.9581362346263008,0.9948557237464523,1,0.2981059888878605,0.8395333303534559,0.2818087031673773,2
Human_M1_10xV3-D2,33824,seurat,20,20,1.1,40,119.415247051,0.9587570955534531,0.9952105014191107,1,0.302786084308381,0.840243597219103,0.2770606989945815,3
Human_M1_10xV3-D2,33824,seurat,20,20,1.2,40,115.263443529,0.9635465941343425,0.9954765846736046,1,0.2920528300656836,0.8389418733972961,0.26532026023759187,1
Human_M1_10xV3-D2,33824,seurat,20,20,1.2,40,114.516128434,0.9675674077578051,0.9948261589403974,1,0.2890527345003774,0.8385771099651139,0.27742879217713406,2
Human_M1_10xV3-D2,33824,seurat,20,30,0.05,40,116.768492088,0.8584437086092715,0.9921653263954588,11,0.8669833151575213,0.9557836582122341,0.22648475331009965,
Human_M1_10xV3-D2,33824,seurat,20,30,0.05,40,116.43629378,0.8583550141911069,0.9921653263954588,11,0.8667586796017221,0.9556941237805101,0.22643046680969586,1234
Human_M1_10xV3-D2,33824,seurat,20,30,0.05,40,123.017867612,0.8637653736991485,0.9921653263954588,11,0.8690894858839886,0.9563624598964765,0.23407952341088867,42
Human_M1_10xV3-D2,33824,seurat,20,30,0.08,40,117.293932059,0.8335797067171239,0.9921653263954588,14,0.7305042516095608,0.9167030998874406,0.20939938356991222,
Human_M1_10xV3-D2,33824,seurat,20,30,0.08,40,121.793311121,0.8335797067171239,0.9921653263954588,13,0.7322443243956755,0.9169625565625447,0.29345225397939456,1234
Human_M1_10xV3-D2,33824,seurat,20,30,0.08,40,126.778974717,0.8419761116367077,0.9922244560075686,14,0.7373009853317452,0.9187349397194382,0.25806084317028793,42
Human_M1_10xV3-D2,33824,seurat,20,30,0.1,40,117.956099058,0.8982675023651845,0.9921653263954588,15,0.7627322731735782,0.9284680745617923,0.27473287630433507,
Human_M1_10xV3-D2,33824,seurat,20,30,0.1,40,121.641243704,0.9067526017029328,0.9922244560075686,16,0.7659647681052317,0.9296917077162034,0.25217318371845865,1234
Human_M1_10xV3-D2,33824,seurat,20,30,0.1,40,136.564144072,0.8982675023651845,0.9921653263954588,15,0.7627322731735782,0.9284680745617923,0.27473287630433507,42
Human_M1_10xV3-D2,33824,seurat,20,30,0.2,40,118.098181907,0.9156811731315042,0.9922244560075686,19,0.6011621746483121,0.8931501930817931,0.308071881539437,
Human_M1_10xV3-D2,33824,seurat,20,30,0.2,40,119.975510531,0.9157107379375591,0.9922540208136235,19,0.5789751319533054,0.8884146231965949,0.3047052815066669,1234
Human_M1_10xV3-D2,33824,seurat,20,30,0.3,40,129.692477462,0.9510111163670766,0.9922540208136235,21,0.48012897276566785,0.8696849378887156,0.30426045628146825,
Human_M1_10xV3-D2,33824,seurat,20,30,0.3,40,120.82477134,0.9510111163670766,0.9922540208136235,21,0.4805134597625217,0.8697560986627726,0.3039398904761812,1234
Human_M1_10xV3-D2,33824,seurat,20,30,0.5,40,121.043575989,0.958786660359508,0.9956244087038789,23,0.47333236445830457,0.8696232086925002,0.302961706600275,
Human_M1_10xV3-D2,33824,seurat,20,30,0.5,40,121.283661612,0.9541154210028382,0.995594843897824,23,0.46730293791552907,0.8684352529506171,0.3069792866732095,1234
Human_M1_10xV3-D2,33824,seurat,20,30,0.8,40,123.332302579,0.9615953169347209,0.9956244087038789,30,0.3761792558201934,0.8527127549980474,0.29013415259565717,
Human_M1_10xV3-D2,33824,seurat,20,30,0.8,40,120.711054043,0.9602649006622517,0.9956244087038789,29,0.3742965476977411,0.8523224992084817,0.2860988147362496,1234
Human_M1_10xV3-D2,33824,seurat,20,30,0.9,40,120.699382923,0.9615066225165563,0.9956244087038789,1,0.37119546223245087,0.851865217154886,0.2937397049353542,1
Human_M1_10xV3-D2,33824,seurat,20,30,0.9,40,122.717835139,0.9615066225165563,0.9956244087038789,1,0.37129902747458565,0.8518854054516262,0.29292590278795544,2
Human_M1_10xV3-D2,33824,seurat,20,30,0.9,40,119.839904445,0.9614474929044465,0.9956244087038789,1,0.37451798870418224,0.8524341746843878,0.29135713834292254,3
Human_M1_10xV3-D2,33824,seurat,20,30,1.0,40,120.315100936,0.9556232261116367,0.9956244087038789,1,0.349202481779877,0.8478314440714532,0.28694656213748715,1
Human_M1_10xV3-D2,33824,seurat,20,30,1.0,40,122.495306661,0.9580179754020813,0.9953287606433302,1,0.3457350687851852,0.8473483392493131,0.28719514725671524,2
Human_M1_10xV3-D2,33824,seurat,20,30,1.0,40,128.803740163,0.958106669820246,0.9956244087038789,1,0.34304848484882094,0.8468577940573319,0.287090181090662,3
Human_M1_10xV3-D2,33824,seurat,20,30,1.1,40,121.451962752,0.9543223746452223,0.9956244087038789,1,0.336029351413425,0.8455239014748464,0.28403799791006334,1
Human_M1_10xV3-D2,33824,seurat,20,30,1.1,40,122.849954505,0.9578405865657521,0.9953287606433302,1,0.3399887022481279,0.8463345346640258,0.2863498538283181,2
Human_M1_10xV3-D2,33824,seurat,20,30,1.1,40,140.836384445,0.9556823557237465,0.9956244087038789,1,0.3255525025704259,0.8438895497655989,0.28746923273156616,3
Human_M1_10xV3-D2,33824,seurat,20,30,1.2,40,123.920666059,0.955564096499527,0.9956244087038789,1,0.32346788936688564,0.8434807682243398,0.2854566288830904,1
Human_M1_10xV3-D2,33824,seurat,20,30,1.2,40,119.546103392,0.9578110217596972,0.9953287606433302,1,0.33784666414202885,0.846042084074445,0.2778281660143392,2
Human_M1_10xV3-D2,33824,seurat,50,10,0.05,100,112.94802786,0.8503429517502366,0.9961861400189215,17,0.7441535629831061,0.920643270460996,0.2566949865453868,
Human_M1_10xV3-D2,33824,seurat,50,10,0.05,100,113.631613217,0.8648888363292336,0.9970139545884579,18,0.7525965348714532,0.9236893274551801,0.2506531958778176,1234
Human_M1_10xV3-D2,33824,seurat,50,10,0.05,100,120.434477766,0.8583550141911069,0.9936140018921475,17,0.7433143633065066,0.9210818956473584,0.24759209002045685,42
Human_M1_10xV3-D2,33824,seurat,50,10,0.08,100,120.88785091,0.9145281456953642,0.9944713812677389,20,0.7714235267480074,0.9316056222315565,0.27230133312993976,
Human_M1_10xV3-D2,33824,seurat,50,10,0.08,100,118.707270217,0.9145281456953642,0.9943826868495743,20,0.7700425871768085,0.9312428902161403,0.27252583398647223,1234
Human_M1_10xV3-D2,33824,seurat,50,10,0.08,100,119.122570598,0.9237228003784295,0.9949444181646169,19,0.7751616108902305,0.9327611889386539,0.2620398169162558,42
Human_M1_10xV3-D2,33824,seurat,50,10,0.1,100,119.559466891,0.9145281456953642,0.9944713812677389,21,0.5589368143999898,0.8826963650660539,0.25866628010316295,
Human_M1_10xV3-D2,33824,seurat,50,10,0.1,100,116.504049783,0.9546771523178808,0.9970139545884579,22,0.582569887721395,0.8894019721623317,0.2681712409600479,1234
Human_M1_10xV3-D2,33824,seurat,50,10,0.1,100,121.298824614,0.9148829233680227,0.9944713812677389,21,0.561507291762284,0.8843916907460064,0.26087272361919334,42
Human_M1_10xV3-D2,33824,seurat,50,10,0.2,100,119.886465336,0.9529328287606433,0.9949444181646169,27,0.46998415384962455,0.8680987894965809,0.263021194847471,
Human_M1_10xV3-D2,33824,seurat,50,10,0.2,100,120.01847405,0.9494146168401135,0.9949739829706717,27,0.4678024786275679,0.8674114661022204,0.26161650057611424,1234
Human_M1_10xV3-D2,33824,seurat,50,10,0.2,100,132.343581924,0.9455416272469253,0.9948557237464523,26,0.4742477543423854,0.8681747805671302,0.2649900254292692,42
Human_M1_10xV3-D2,33824,seurat,50,10,0.3,100,116.370401592,0.9550614947965941,0.9940870387890255,27,0.4677777699315933,0.8685284848405681,0.259584482541503,
Human_M1_10xV3-D2,33824,seurat,50,10,0.3,100,115.505222212,0.9635465941343425,0.9940574739829706,27,0.4633495205469114,0.8678283348499847,0.2676719156211831,1234
Human_M1_10xV3-D2,33824,seurat,50,10,0.5,100,125.923613943,0.9645517975402081,0.9975165562913907,37,0.36085360961995844,0.8502027647631133,0.2675688740538316,
Human_M1_10xV3-D2,33824,seurat,50,10,0.5,100,118.130518413,0.9648474456007569,0.9974869914853358,35,0.3673850472637641,0.8509264176512873,0.2618680034612241,1234
Human_M1_10xV3-D2,33824,seurat,50,10,0.8,100,122.589688255,0.9709969252601703,0.997457426679281,44,0.33487678987360564,0.8459585232667218,0.24594089526027074,
Human_M1_10xV3-D2,33824,seurat,50,10,0.8,100,120.28518707,0.9714403973509934,0.9974869914853358,45,0.31256517030228625,0.8422780209013415,0.2448902028096569,1234
Human_M1_10xV3-D2,33824,seurat,50,10,0.9,100,115.98007051,0.963428334910123,0.9974869914853358,1,0.28080026271913644,0.8369948163698542,0.23954606858460886,1
Human_M1_10xV3-D2,33824,seurat,50,10,0.9,100,114.572228189,0.9691047776726585,0.9975165562913907,1,0.29735498247867115,0.8397024973713257,0.24170071357776482,2
Human_M1_10xV3-D2,33824,seurat,50,10,0.9,100,118.081313101,0.9651726584673604,0.9974869914853358,1,0.3252304404166343,0.84420483543762,0.2328191976687277,3
Human_M1_10xV3-D2,33824,seurat,50,10,1.0,100,119.508184233,0.9707012771996215,0.9973687322611163,1,0.3139073618294902,0.8424800262432474,0.23582803710583974,1
Human_M1_10xV3-D2,33824,seurat,50,10,1.0,100,131.062139613,0.9694891201513718,0.9973982970671712,1,0.3226858790194922,0.8439386009632034,0.24678887534661278,2
Human_M1_10xV3-D2,33824,seurat,50,10,1.0,100,124.467659156,0.9605014191106906,0.997457426679281,1,0.29422692726842126,0.8391422773814071,0.24415471667779257,3
Human_M1_10xV3-D2,33824,seurat,50,10,1.1,100,121.20549272,0.9691639072847682,0.9974869914853358,1,0.27367938252802354,0.8358719848425681,0.23957601373690735,1
Human_M1_10xV3-D2,33824,seurat,50,10,1.1,100,121.16171427,0.969666508987701,0.9975165562913907,1,0.27896626235910554,0.8370522537173948,0.2427123117192153,2
Human_M1_10xV3-D2,33824,seurat,50,10,1.1,100,118.402206483,0.9593188268684958,0.9973982970671712,1,0.2728747187000391,0.8357636991404219,0.24018956972228012,3
